Gis_X,Gis_Y,Distrito,Barrio,Calle,Nº Finca,Color,Batería/Línea,Número de Plazas,Location,Address
"440728.85,4478893.11,06  TETUÁN,06-03 CASTILLEJOS,LERIDA; CALLE; DE,90 A,Verde,Batería,1,440728.85:4478893.11, CALLE  DE LERIDA 90 A"
"440962.38,4479243.28,06  TETUÁN,06-03 CASTILLEJOS,LIMONERO; CALLE; DEL,21,Verde,Línea,8,440962.38:4479243.28, CALLE  DEL LIMONERO 21"
"440985.35,4479306.36,06  TETUÁN,06-03 CASTILLEJOS,LIMONERO; CALLE; DEL,24,Verde,Línea,4,440985.35:4479306.36, CALLE  DEL LIMONERO 24"
"440991.16,4479317.58,06  TETUÁN,06-03 CASTILLEJOS,LIMONERO; CALLE; DEL,26,Verde,Línea,1,440991.16:4479317.58, CALLE  DEL LIMONERO 26"
"440992.76,4479323.26,06  TETUÁN,06-03 CASTILLEJOS,LIMONERO; CALLE; DEL,26,Verde,Línea,1,440992.76:4479323.26, CALLE  DEL LIMONERO 26"
"440972.66,4479271.77,06  TETUÁN,06-03 CASTILLEJOS,LIMONERO; CALLE; DEL,27,Verde,Línea,4,440972.66:4479271.77, CALLE  DEL LIMONERO 27"
"441020.24,4479371.62,06  TETUÁN,06-03 CASTILLEJOS,LIMONERO; CALLE; DEL,32,Verde,Línea,4,441020.24:4479371.62, CALLE  DEL LIMONERO 32"
"441030.55,4479389.61,06  TETUÁN,06-03 CASTILLEJOS,LIMONERO; CALLE; DEL,36,Verde,Línea,2,441030.55:4479389.61, CALLE  DEL LIMONERO 36"
"441043.48,4479411.68,06  TETUÁN,06-03 CASTILLEJOS,LIMONERO; CALLE; DEL,38,Verde,Línea,2,441043.48:4479411.68, CALLE  DEL LIMONERO 38"
"441054.4,4479429.99,06  TETUÁN,06-03 CASTILLEJOS,LIMONERO; CALLE; DEL,42,Verde,Línea,4,441054.4:4479429.99, CALLE  DEL LIMONERO 42"
"441002.36,4479340.22,06  TETUÁN,06-03 CASTILLEJOS,LIMONERO; CALLE; DEL,37 A,Verde,Línea,7,441002.36:4479340.22, CALLE  DEL LIMONERO 37 A"
"441184.6,4479454.33,06  TETUÁN,06-03 CASTILLEJOS,MARQUES DE CORTINA; CALLE; DEL,1,Verde,Línea,4,441184.6:4479454.33, CALLE  DEL MARQUES DE CORTINA 1"
"440583.85,4478820.5,06  TETUÁN,06-03 CASTILLEJOS,MARQUES DE LEIS; CALLE; DEL,2,Verde,Línea,2,440583.85:4478820.5, CALLE  DEL MARQUES DE LEIS 2"
"440607.1,4478819.98,06  TETUÁN,06-03 CASTILLEJOS,MARQUES DE LEIS; CALLE; DEL,3,Verde,Línea,14,440607.1:4478819.98, CALLE  DEL MARQUES DE LEIS 3"
"440599.38,4478815.11,06  TETUÁN,06-03 CASTILLEJOS,MARQUES DE LEIS; CALLE; DEL,4,Verde,Línea,5,440599.38:4478815.11, CALLE  DEL MARQUES DE LEIS 4"
"440624.29,4478806.45,06  TETUÁN,06-03 CASTILLEJOS,MARQUES DE LEIS; CALLE; DEL,10,Verde,Línea,4,440624.29:4478806.45, CALLE  DEL MARQUES DE LEIS 10"
"440664.78,4478799.97,06  TETUÁN,06-03 CASTILLEJOS,MARQUES DE LEIS; CALLE; DEL,11,Verde,Línea,9,440664.78:4478799.97, CALLE  DEL MARQUES DE LEIS 11"
"440659.49,4478794.28,06  TETUÁN,06-03 CASTILLEJOS,MARQUES DE LEIS; CALLE; DEL,14,Verde,Línea,9,440659.49:4478794.28, CALLE  DEL MARQUES DE LEIS 14"
"440681.71,4478786.29,06  TETUÁN,06-03 CASTILLEJOS,MARQUES DE LEIS; CALLE; DEL,16,Verde,Línea,1,440681.71:4478786.29, CALLE  DEL MARQUES DE LEIS 16"
"440721.38,4478780.71,06  TETUÁN,06-03 CASTILLEJOS,MARQUES DE LEIS; CALLE; DEL,17,Verde,Línea,9,440721.38:4478780.71, CALLE  DEL MARQUES DE LEIS 17"
"440716.55,4478775.46,06  TETUÁN,06-03 CASTILLEJOS,MARQUES DE LEIS; CALLE; DEL,18,Verde,Línea,7,440716.55:4478775.46, CALLE  DEL MARQUES DE LEIS 18"
"440740.85,4478767.69,06  TETUÁN,06-03 CASTILLEJOS,MARQUES DE LEIS; CALLE; DEL,20,Verde,Línea,1,440740.85:4478767.69, CALLE  DEL MARQUES DE LEIS 20"
"441025.2,4479498.9,06  TETUÁN,06-03 CASTILLEJOS,OÑATE; CALLE; DE,2,Verde,Línea,2,441025.2:4479498.9, CALLE  DE OÑATE 2"
"441034.88,4479487.6,06  TETUÁN,06-03 CASTILLEJOS,OÑATE; CALLE; DE,2,Verde,Línea,4,441034.88:4479487.6, CALLE  DE OÑATE 2"
"441044.1,4479472.85,06  TETUÁN,06-03 CASTILLEJOS,OÑATE; CALLE; DE,6,Verde,Línea,3,441044.1:4479472.85, CALLE  DE OÑATE 6"
"441052.6,4479460.7,06  TETUÁN,06-03 CASTILLEJOS,OÑATE; CALLE; DE,8,Verde,Línea,3,441052.6:4479460.7, CALLE  DE OÑATE 8"
"441073.81,4479435.21,06  TETUÁN,06-03 CASTILLEJOS,OÑATE; CALLE; DE,10,Verde,Línea,4,441073.81:4479435.21, CALLE  DE OÑATE 10"
"441094.24,4479420.96,06  TETUÁN,06-03 CASTILLEJOS,OÑATE; CALLE; DE,12,Verde,Línea,4,441094.24:4479420.96, CALLE  DE OÑATE 12"
"441126.13,4479398.58,06  TETUÁN,06-03 CASTILLEJOS,OÑATE; CALLE; DE,14,Verde,Línea,9,441126.13:4479398.58, CALLE  DE OÑATE 14"
"441104.25,4479414.,06  TETUÁN,06-03 CASTILLEJOS,OÑATE; CALLE; DE,19,Verde,Línea,1,441104.25:4479414., CALLE  DE OÑATE 19"
"441118.53,4478696.1,06  TETUÁN,06-03 CASTILLEJOS,ORENSE; CALLE; DE,44,Verde,Batería,6,441118.53:4478696.1, CALLE  DE ORENSE 44"
"441113.16,4478673.19,06  TETUÁN,06-03 CASTILLEJOS,ORENSE; CALLE; DE,44,Verde,Batería,10,441113.16:4478673.19, CALLE  DE ORENSE 44"
"441118.9,4478736.27,06  TETUÁN,06-03 CASTILLEJOS,ORENSE; CALLE; DE,46,Verde,Batería,14,441118.9:4478736.27, CALLE  DE ORENSE 46"
"441120.71,4478768.1,06  TETUÁN,06-03 CASTILLEJOS,ORENSE; CALLE; DE,48,Verde,Batería,1,441120.71:4478768.1, CALLE  DE ORENSE 48"
"441107.61,4478827.99,06  TETUÁN,06-03 CASTILLEJOS,ORENSE; CALLE; DE,50,Azul,Batería,5,441107.61:4478827.99, CALLE  DE ORENSE 50"
"441128.53,4478822.99,06  TETUÁN,06-03 CASTILLEJOS,ORENSE; CALLE; DE,50,Verde,Batería,3,441128.53:4478822.99, CALLE  DE ORENSE 50"
"441109.28,4478845.91,06  TETUÁN,06-03 CASTILLEJOS,ORENSE; CALLE; DE,52,Azul,Batería,6,441109.28:4478845.91, CALLE  DE ORENSE 52"
"441129.95,4478841.12,06  TETUÁN,06-03 CASTILLEJOS,ORENSE; CALLE; DE,52,Verde,Batería,3,441129.95:4478841.12, CALLE  DE ORENSE 52"
"441131.7,4478861.16,06  TETUÁN,06-03 CASTILLEJOS,ORENSE; CALLE; DE,54,Verde,Batería,4,441131.7:4478861.16, CALLE  DE ORENSE 54"
"441133.26,4478880.18,06  TETUÁN,06-03 CASTILLEJOS,ORENSE; CALLE; DE,54,Verde,Batería,9,441133.26:4478880.18, CALLE  DE ORENSE 54"
"441115.57,4478922.58,06  TETUÁN,06-03 CASTILLEJOS,ORENSE; CALLE; DE,56,Azul,Batería,7,441115.57:4478922.58, CALLE  DE ORENSE 56"
"441137.5,4478920.99,06  TETUÁN,06-03 CASTILLEJOS,ORENSE; CALLE; DE,56,Verde,Batería,12,441137.5:4478920.99, CALLE  DE ORENSE 56"
"441095.16,4478675.29,06  TETUÁN,06-03 CASTILLEJOS,ORENSE; CALLE; DE,57,Azul,Batería,10,441095.16:4478675.29, CALLE  DE ORENSE 57"
"441146.72,4479011.45,06  TETUÁN,06-03 CASTILLEJOS,ORENSE; CALLE; DE,58,Verde,Batería,8,441146.72:4479011.45, CALLE  DE ORENSE 58"
"441097.49,4478702.96,06  TETUÁN,06-03 CASTILLEJOS,ORENSE; CALLE; DE,61,Azul,Batería,8,441097.49:4478702.96, CALLE  DE ORENSE 61"
"441099.32,4478725.44,06  TETUÁN,06-03 CASTILLEJOS,ORENSE; CALLE; DE,63,Azul,Batería,7,441099.32:4478725.44, CALLE  DE ORENSE 63"
"441167.47,4479189.4,06  TETUÁN,06-03 CASTILLEJOS,ORENSE; CALLE; DE,64,Azul,Batería,17,441167.47:4479189.4, CALLE  DE ORENSE 64"
"441101.45,4478751.8,06  TETUÁN,06-03 CASTILLEJOS,ORENSE; CALLE; DE,65,Azul,Batería,7,441101.45:4478751.8, CALLE  DE ORENSE 65"
"441103.36,4478773.62,06  TETUÁN,06-03 CASTILLEJOS,ORENSE; CALLE; DE,67,Azul,Batería,7,441103.36:4478773.62, CALLE  DE ORENSE 67"
"441126.9,4478792.62,06  TETUÁN,06-03 CASTILLEJOS,ORENSE; CALLE; DE,67,Verde,Batería,5,441126.9:4478792.62, CALLE  DE ORENSE 67"
"441177.41,4479232.82,06  TETUÁN,06-03 CASTILLEJOS,ORENSE; CALLE; DE,68,Azul,Batería,4,441177.41:4479232.82, CALLE  DE ORENSE 68"
"441110.95,4478865.2,06  TETUÁN,06-03 CASTILLEJOS,ORENSE; CALLE; DE,69,Azul,Batería,6,441110.95:4478865.2, CALLE  DE ORENSE 69"
"441110.49,4478900.2,06  TETUÁN,06-03 CASTILLEJOS,ORENSE; CALLE; DE,69,Azul,Línea,2,441110.49:4478900.2, CALLE  DE ORENSE 69"
"441116.2,4478908.3,06  TETUÁN,06-03 CASTILLEJOS,ORENSE; CALLE; DE,69,Azul,Línea,2,441116.2:4478908.3, CALLE  DE ORENSE 69"
"441175.74,4479262.33,06  TETUÁN,06-03 CASTILLEJOS,ORENSE; CALLE; DE,70,Azul,Batería,1,441175.74:4479262.33, CALLE  DE ORENSE 70"
"441174.6,4479252.13,06  TETUÁN,06-03 CASTILLEJOS,ORENSE; CALLE; DE,70,Azul,Batería,5,441174.6:4479252.13, CALLE  DE ORENSE 70"
"441129.87,4479054.74,06  TETUÁN,06-03 CASTILLEJOS,ORENSE; CALLE; DE,83,Azul,Línea,3,441129.87:4479054.74, CALLE  DE ORENSE 83"
"441128.69,4479044.5,06  TETUÁN,06-03 CASTILLEJOS,ORENSE; CALLE; DE,83,Azul,Línea,1,441128.69:4479044.5, CALLE  DE ORENSE 83"
"441128.87,4479033.5,06  TETUÁN,06-03 CASTILLEJOS,ORENSE; CALLE; DE,83,Azul,Línea,1,441128.87:4479033.5, CALLE  DE ORENSE 83"
"441157.91,4479107.99,06  TETUÁN,06-03 CASTILLEJOS,ORENSE; CALLE; DE,85,Verde,Batería,10,441157.91:4479107.99, CALLE  DE ORENSE 85"
"441135.66,4479111.4,06  TETUÁN,06-03 CASTILLEJOS,ORENSE; CALLE; DE,85,Azul,Batería,13,441135.66:4479111.4, CALLE  DE ORENSE 85"
"441132.96,4479088.33,06  TETUÁN,06-03 CASTILLEJOS,ORENSE; CALLE; DE,85,Azul,Batería,1,441132.96:4479088.33, CALLE  DE ORENSE 85"
"441148.92,4479216.96,06  TETUÁN,06-03 CASTILLEJOS,ORENSE; CALLE; DE,87,Verde,Batería,31,441148.92:4479216.96, CALLE  DE ORENSE 87"
"441160.,4479127.45,06  TETUÁN,06-03 CASTILLEJOS,ORENSE; CALLE; DE,S/N,Verde,Batería,1,441160.:4479127.45, CALLE  DE ORENSE S/N"
"440922.15,4479352.14,06  TETUÁN,06-03 CASTILLEJOS,PEDRO VILLAR; CALLE; DE,1,Verde,Línea,2,440922.15:4479352.14, CALLE  DE PEDRO VILLAR 1"
"440928.48,4479343.88,06  TETUÁN,06-03 CASTILLEJOS,PEDRO VILLAR; CALLE; DE,1,Verde,Línea,2,440928.48:4479343.88, CALLE  DE PEDRO VILLAR 1"
"440954.54,4479319.4,06  TETUÁN,06-03 CASTILLEJOS,PEDRO VILLAR; CALLE; DE,7,Verde,Línea,4,440954.54:4479319.4, CALLE  DE PEDRO VILLAR 7"
"440969.31,4479304.85,06  TETUÁN,06-03 CASTILLEJOS,PEDRO VILLAR; CALLE; DE,11,Verde,Línea,1,440969.31:4479304.85, CALLE  DE PEDRO VILLAR 11"
"441015.74,4479250.58,06  TETUÁN,06-03 CASTILLEJOS,PEDRO VILLAR; CALLE; DE,14,Verde,Línea,4,441015.74:4479250.58, CALLE  DE PEDRO VILLAR 14"
"440991.95,4479282.99,06  TETUÁN,06-03 CASTILLEJOS,PEDRO VILLAR; CALLE; DE,15,Verde,Línea,3,440991.95:4479282.99, CALLE  DE PEDRO VILLAR 15"
"441011.2,4479265.12,06  TETUÁN,06-03 CASTILLEJOS,PEDRO VILLAR; CALLE; DE,17,Verde,Línea,3,441011.2:4479265.12, CALLE  DE PEDRO VILLAR 17"
"440747.1,4479019.14,06  TETUÁN,06-03 CASTILLEJOS,PENSAMIENTO; CALLE; DEL,1,Verde,Batería,8,440747.1:4479019.14, CALLE  DEL PENSAMIENTO 1"
"440742.35,4479010.51,06  TETUÁN,06-03 CASTILLEJOS,PENSAMIENTO; CALLE; DEL,2,Verde,Línea,2,440742.35:4479010.51, CALLE  DEL PENSAMIENTO 2"
"440735.16,4479013.14,06  TETUÁN,06-03 CASTILLEJOS,PENSAMIENTO; CALLE; DEL,2,Verde,Línea,1,440735.16:4479013.14, CALLE  DEL PENSAMIENTO 2"
"440765.42,4479012.99,06  TETUÁN,06-03 CASTILLEJOS,PENSAMIENTO; CALLE; DEL,3,Verde,Batería,4,440765.42:4479012.99, CALLE  DEL PENSAMIENTO 3"
"440766.35,4479002.25,06  TETUÁN,06-03 CASTILLEJOS,PENSAMIENTO; CALLE; DEL,4,Verde,Línea,1,440766.35:4479002.25, CALLE  DEL PENSAMIENTO 4"
"440773.83,4478999.54,06  TETUÁN,06-03 CASTILLEJOS,PENSAMIENTO; CALLE; DEL,6,Verde,Línea,2,440773.83:4478999.54, CALLE  DEL PENSAMIENTO 6"
"440791.11,4478993.32,06  TETUÁN,06-03 CASTILLEJOS,PENSAMIENTO; CALLE; DEL,8,Verde,Línea,1,440791.11:4478993.32, CALLE  DEL PENSAMIENTO 8"
"440799.47,4479000.56,06  TETUÁN,06-03 CASTILLEJOS,PENSAMIENTO; CALLE; DEL,10,Verde,Batería,22,440799.47:4479000.56, CALLE  DEL PENSAMIENTO 10"
"440813.96,4478985.9,06  TETUÁN,06-03 CASTILLEJOS,PENSAMIENTO; CALLE; DEL,12,Verde,Línea,8,440813.96:4478985.9, CALLE  DEL PENSAMIENTO 12"
"440837.76,4478976.53,06  TETUÁN,06-03 CASTILLEJOS,PENSAMIENTO; CALLE; DEL,14,Verde,Línea,1,440837.76:4478976.53, CALLE  DEL PENSAMIENTO 14"
"440844.72,4478984.42,06  TETUÁN,06-03 CASTILLEJOS,PENSAMIENTO; CALLE; DEL,15,Verde,Batería,10,440844.72:4478984.42, CALLE  DEL PENSAMIENTO 15"
"440863.81,4478967.15,06  TETUÁN,06-03 CASTILLEJOS,PENSAMIENTO; CALLE; DEL,16,Verde,Línea,8,440863.81:4478967.15, CALLE  DEL PENSAMIENTO 16"
"440876.66,4478972.91,06  TETUÁN,06-03 CASTILLEJOS,PENSAMIENTO; CALLE; DEL,19,Verde,Batería,12,440876.66:4478972.91, CALLE  DEL PENSAMIENTO 19"
"440928.39,4478951.54,06  TETUÁN,06-03 CASTILLEJOS,PENSAMIENTO; CALLE; DEL,21,Verde,Batería,6,440928.39:4478951.54, CALLE  DEL PENSAMIENTO 21"
"440889.54,4478957.89,06  TETUÁN,06-03 CASTILLEJOS,PENSAMIENTO; CALLE; DEL,22,Verde,Línea,1,440889.54:4478957.89, CALLE  DEL PENSAMIENTO 22"
"440894.8,4478966.6,06  TETUÁN,06-03 CASTILLEJOS,PENSAMIENTO; CALLE; DEL,22,Verde,Batería,1,440894.8:4478966.6, CALLE  DEL PENSAMIENTO 22"
"440947.78,4478940.25,06  TETUÁN,06-03 CASTILLEJOS,PENSAMIENTO; CALLE; DEL,23,Verde,Línea,1,440947.78:4478940.25, CALLE  DEL PENSAMIENTO 23"
"440932.93,4478936.81,06  TETUÁN,06-03 CASTILLEJOS,PENSAMIENTO; CALLE; DEL,24,Verde,Batería,13,440932.93:4478936.81, CALLE  DEL PENSAMIENTO 24"
"441019.97,4478927.35,06  TETUÁN,06-03 CASTILLEJOS,PENSAMIENTO; CALLE; DEL,25,Verde,Batería,1,441019.97:4478927.35, CALLE  DEL PENSAMIENTO 25"
"441018.8,4478914.86,06  TETUÁN,06-03 CASTILLEJOS,PENSAMIENTO; CALLE; DEL,25,Verde,Batería,34,441018.8:4478914.86, CALLE  DEL PENSAMIENTO 25"
"441049.66,4478924.82,06  TETUÁN,06-03 CASTILLEJOS,PENSAMIENTO; CALLE; DEL,28,Verde,Batería,10,441049.66:4478924.82, CALLE  DEL PENSAMIENTO 28"
"441035.76,4478925.93,06  TETUÁN,06-03 CASTILLEJOS,PENSAMIENTO; CALLE; DEL,28,Verde,Batería,1,441035.76:4478925.93, CALLE  DEL PENSAMIENTO 28"
"440990.35,4478929.58,06  TETUÁN,06-03 CASTILLEJOS,PENSAMIENTO; CALLE; DEL,25 B,Verde,Batería,13,440990.35:4478929.58, CALLE  DEL PENSAMIENTO 25 B"
"441419.66,4478770.93,06  TETUÁN,06-03 CASTILLEJOS,PINTOR JUAN GRIS; CALLE; DEL,1,Verde,Batería,1,441419.66:4478770.93, CALLE  DEL PINTOR JUAN GRIS 1"
"441427.32,4478770.27,06  TETUÁN,06-03 CASTILLEJOS,PINTOR JUAN GRIS; CALLE; DEL,1,Verde,Batería,5,441427.32:4478770.27, CALLE  DEL PINTOR JUAN GRIS 1"
"441403.99,4478788.5,06  TETUÁN,06-03 CASTILLEJOS,PINTOR JUAN GRIS; CALLE; DEL,2,Verde,Batería,9,441403.99:4478788.5, CALLE  DEL PINTOR JUAN GRIS 2"
"441425.32,4478786.32,06  TETUÁN,06-03 CASTILLEJOS,PINTOR JUAN GRIS; CALLE; DEL,2,Verde,Batería,8,441425.32:4478786.32, CALLE  DEL PINTOR JUAN GRIS 2"
"441365.76,4478775.67,06  TETUÁN,06-03 CASTILLEJOS,PINTOR JUAN GRIS; CALLE; DEL,3,Verde,Batería,26,441365.76:4478775.67, CALLE  DEL PINTOR JUAN GRIS 3"
"441363.86,4478791.52,06  TETUÁN,06-03 CASTILLEJOS,PINTOR JUAN GRIS; CALLE; DEL,4,Verde,Batería,5,441363.86:4478791.52, CALLE  DEL PINTOR JUAN GRIS 4"
"441342.74,4478793.28,06  TETUÁN,06-03 CASTILLEJOS,PINTOR JUAN GRIS; CALLE; DEL,4,Verde,Batería,10,441342.74:4478793.28, CALLE  DEL PINTOR JUAN GRIS 4"
"440937.78,4479335.7,06  TETUÁN,06-03 CASTILLEJOS,ROBLE; CALLE; DEL,30,Verde,Línea,1,440937.78:4479335.7, CALLE  DEL ROBLE 30"
"441002.2,4479413.63,06  TETUÁN,06-03 CASTILLEJOS,ROSA DE SILVA; CALLE; DE,0,166666666666667,Verde,Batería,7,441002.2:4479413.63, CALLE  DE ROSA DE SILVA 0,166666666666667"
"440986.6,4479440.34,06  TETUÁN,06-03 CASTILLEJOS,ROSA DE SILVA; CALLE; DE,1,Verde,Línea,2,440986.6:4479440.34, CALLE  DE ROSA DE SILVA 1"
"440985.16,4479430.46,06  TETUÁN,06-03 CASTILLEJOS,ROSA DE SILVA; CALLE; DE,2,Verde,Línea,5,440985.16:4479430.46, CALLE  DE ROSA DE SILVA 2"
"441005.23,4479425.77,06  TETUÁN,06-03 CASTILLEJOS,ROSA DE SILVA; CALLE; DE,5,Verde,Línea,8,441005.23:4479425.77, CALLE  DE ROSA DE SILVA 5"
"441020.26,4479407.91,06  TETUÁN,06-03 CASTILLEJOS,ROSA DE SILVA; CALLE; DE,6,Verde,Línea,3,441020.26:4479407.91, CALLE  DE ROSA DE SILVA 6"
"441024.35,4479413.44,06  TETUÁN,06-03 CASTILLEJOS,ROSA DE SILVA; CALLE; DE,6,Verde,Línea,2,441024.35:4479413.44, CALLE  DE ROSA DE SILVA 6"
"441043.32,4479392.83,06  TETUÁN,06-03 CASTILLEJOS,ROSA DE SILVA; CALLE; DE,10,Verde,Línea,1,441043.32:4479392.83, CALLE  DE ROSA DE SILVA 10"
"441054.,4479394.41,06  TETUÁN,06-03 CASTILLEJOS,ROSA DE SILVA; CALLE; DE,11,Verde,Línea,3,441054.:4479394.41, CALLE  DE ROSA DE SILVA 11"
"441054.43,4479380.83,06  TETUÁN,06-03 CASTILLEJOS,ROSA DE SILVA; CALLE; DE,12,Verde,Batería,1,441054.43:4479380.83, CALLE  DE ROSA DE SILVA 12"
"441047.63,4479385.17,06  TETUÁN,06-03 CASTILLEJOS,ROSA DE SILVA; CALLE; DE,12,Verde,Batería,2,441047.63:4479385.17, CALLE  DE ROSA DE SILVA 12"
"441071.36,4479375.5,06  TETUÁN,06-03 CASTILLEJOS,ROSA DE SILVA; CALLE; DE,14,Verde,Línea,2,441071.36:4479375.5, CALLE  DE ROSA DE SILVA 14"
"441081.43,4479376.68,06  TETUÁN,06-03 CASTILLEJOS,ROSA DE SILVA; CALLE; DE,17,Verde,Línea,9,441081.43:4479376.68, CALLE  DE ROSA DE SILVA 17"
"441116.49,4479343.6,06  TETUÁN,06-03 CASTILLEJOS,ROSA DE SILVA; CALLE; DE,18,Azul,Batería,1,441116.49:4479343.6, CALLE  DE ROSA DE SILVA 18"
"441111.55,4479349.16,06  TETUÁN,06-03 CASTILLEJOS,ROSA DE SILVA; CALLE; DE,18,Verde,Línea,1,441111.55:4479349.16, CALLE  DE ROSA DE SILVA 18"
"441108.84,4479359.,06  TETUÁN,06-03 CASTILLEJOS,ROSA DE SILVA; CALLE; DE,21,Verde,Línea,2,441108.84:4479359., CALLE  DE ROSA DE SILVA 21"
"441098.94,4479357.42,06  TETUÁN,06-03 CASTILLEJOS,ROSA DE SILVA; CALLE; DE,16 B,Verde,Línea,5,441098.94:4479357.42, CALLE  DE ROSA DE SILVA 16 B"
"441451.11,4479261.21,06  TETUÁN,06-03 CASTILLEJOS,ROSARIO PINO; CALLE; DE,1,Verde,Batería,13,441451.11:4479261.21, CALLE  DE ROSARIO PINO 1"
"441448.6,4479278.78,06  TETUÁN,06-03 CASTILLEJOS,ROSARIO PINO; CALLE; DE,2,Verde,Batería,6,441448.6:4479278.78, CALLE  DE ROSARIO PINO 2"
"441423.41,4479280.7,06  TETUÁN,06-03 CASTILLEJOS,ROSARIO PINO; CALLE; DE,4,Verde,Batería,2,441423.41:4479280.7, CALLE  DE ROSARIO PINO 4"
"441399.77,4479265.47,06  TETUÁN,06-03 CASTILLEJOS,ROSARIO PINO; CALLE; DE,5,Verde,Batería,9,441399.77:4479265.47, CALLE  DE ROSARIO PINO 5"
"441380.46,4479263.74,06  TETUÁN,06-03 CASTILLEJOS,ROSARIO PINO; CALLE; DE,5,Verde,Batería,3,441380.46:4479263.74, CALLE  DE ROSARIO PINO 5"
"441394.3,4479283.25,06  TETUÁN,06-03 CASTILLEJOS,ROSARIO PINO; CALLE; DE,6,Verde,Batería,10,441394.3:4479283.25, CALLE  DE ROSARIO PINO 6"
"441289.82,4479273.98,06  TETUÁN,06-03 CASTILLEJOS,ROSARIO PINO; CALLE; DE,7,Verde,Batería,28,441289.82:4479273.98, CALLE  DE ROSARIO PINO 7"
"441316.24,4479295.19,06  TETUÁN,06-03 CASTILLEJOS,ROSARIO PINO; CALLE; DE,10,Verde,Batería,1,441316.24:4479295.19, CALLE  DE ROSARIO PINO 10"
"441331.97,4479290.52,06  TETUÁN,06-03 CASTILLEJOS,ROSARIO PINO; CALLE; DE,10,Verde,Batería,1,441331.97:4479290.52, CALLE  DE ROSARIO PINO 10"
"441324.55,4479291.,06  TETUÁN,06-03 CASTILLEJOS,ROSARIO PINO; CALLE; DE,10,Verde,Batería,4,441324.55:4479291., CALLE  DE ROSARIO PINO 10"
"441337.66,4479270.12,06  TETUÁN,06-03 CASTILLEJOS,ROSARIO PINO; CALLE; DE,10,Verde,Batería,1,441337.66:4479270.12, CALLE  DE ROSARIO PINO 10"
"441282.52,4479294.56,06  TETUÁN,06-03 CASTILLEJOS,ROSARIO PINO; CALLE; DE,12,Verde,Batería,3,441282.52:4479294.56, CALLE  DE ROSARIO PINO 12"
"441301.57,4479296.41,06  TETUÁN,06-03 CASTILLEJOS,ROSARIO PINO; CALLE; DE,12,Verde,Batería,9,441301.57:4479296.41, CALLE  DE ROSARIO PINO 12"
"441214.41,4479279.3,06  TETUÁN,06-03 CASTILLEJOS,ROSARIO PINO; CALLE; DE,17,Verde,Línea,5,441214.41:4479279.3, CALLE  DE ROSARIO PINO 17"
"441211.56,4479298.6,06  TETUÁN,06-03 CASTILLEJOS,ROSARIO PINO; CALLE; DE,18,Verde,Batería,6,441211.56:4479298.6, CALLE  DE ROSARIO PINO 18"
"440869.28,4479235.14,06  TETUÁN,06-03 CASTILLEJOS,SAN FELIPE; CALLE; DE,1,Verde,Línea,8,440869.28:4479235.14, CALLE  DE SAN FELIPE 1"
"440866.82,4479228.47,06  TETUÁN,06-03 CASTILLEJOS,SAN FELIPE; CALLE; DE,4,Verde,Línea,8,440866.82:4479228.47, CALLE  DE SAN FELIPE 4"
"440907.91,4479213.83,06  TETUÁN,06-03 CASTILLEJOS,SAN FELIPE; CALLE; DE,6,Verde,Línea,4,440907.91:4479213.83, CALLE  DE SAN FELIPE 6"
"440919.49,4479209.5,06  TETUÁN,06-03 CASTILLEJOS,SAN FELIPE; CALLE; DE,6,Verde,Línea,1,440919.49:4479209.5, CALLE  DE SAN FELIPE 6"
"440912.66,4479218.71,06  TETUÁN,06-03 CASTILLEJOS,SAN FELIPE; CALLE; DE,7,Verde,Línea,6,440912.66:4479218.71, CALLE  DE SAN FELIPE 7"
"440931.6,4479204.91,06  TETUÁN,06-03 CASTILLEJOS,SAN FELIPE; CALLE; DE,8,Verde,Línea,2,440931.6:4479204.91, CALLE  DE SAN FELIPE 8"
"440936.87,4479209.71,06  TETUÁN,06-03 CASTILLEJOS,SAN FELIPE; CALLE; DE,9,Verde,Línea,1,440936.87:4479209.71, CALLE  DE SAN FELIPE 9"
"440968.35,4479191.59,06  TETUÁN,06-03 CASTILLEJOS,SAN FELIPE; CALLE; DE,12,Verde,Línea,7,440968.35:4479191.59, CALLE  DE SAN FELIPE 12"
"440998.64,4479193.5,06  TETUÁN,06-03 CASTILLEJOS,SAN FELIPE; CALLE; DE,13,Azul,Batería,3,440998.64:4479193.5, CALLE  DE SAN FELIPE 13"
"440973.4,4479196.56,06  TETUÁN,06-03 CASTILLEJOS,SAN FELIPE; CALLE; DE,13,Verde,Línea,6,440973.4:4479196.56, CALLE  DE SAN FELIPE 13"
"441148.38,4479438.26,06  TETUÁN,06-03 CASTILLEJOS,SOFORA; CALLE; DE LA,5,Verde,Línea,5,441148.38:4479438.26, CALLE  DE LA SOFORA 5"
"441160.71,4479455.21,06  TETUÁN,06-03 CASTILLEJOS,SOFORA; CALLE; DE LA,7,Verde,Línea,1,441160.71:4479455.21, CALLE  DE LA SOFORA 7"
"441177.2,4479478.35,06  TETUÁN,06-03 CASTILLEJOS,SOFORA; CALLE; DE LA,9,Verde,Línea,2,441177.2:4479478.35, CALLE  DE LA SOFORA 9"
"441185.22,4479489.32,06  TETUÁN,06-03 CASTILLEJOS,SOFORA; CALLE; DE LA,11,Verde,Línea,1,441185.22:4479489.32, CALLE  DE LA SOFORA 11"
