"Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Número de Finca;Matrícula;Location;Address"
"443714.6068;4477567.51;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;FRANCISCO VIVANCOS, CALLE, DE;2;205210706;443714.6068:4477567.51; CALLE  DE FRANCISCO VIVANCOS 2"
"442732.2946;4477166.576;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;GENERAL ZABALA, CALLE, DEL;8;205210650;442732.2946:4477166.576; CALLE  DEL GENERAL ZABALA 8"
"443453.5168;4477758.909;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;GUSTAVO FERNANDEZ BALBUENA, CALLE, DE;1;205210724;443453.5168:4477758.909; CALLE  DE GUSTAVO FERNANDEZ BALBUENA 1"
"442620.647;4476725.278;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;HORCAJUELO, CALLE, DE;1;205210648;442620.647:4476725.278; CALLE  DE HORCAJUELO 1"
"442557.5688;4476819.3;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;HORCAJUELO, CALLE, DE;7;205210647;442557.5688:4476819.3; CALLE  DE HORCAJUELO 7"
"442804.4577;4477243.614;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;JUAN BAUTISTA DE TOLEDO, CALLE, DE;2;205210636;442804.4577:4477243.614; CALLE  DE JUAN BAUTISTA DE TOLEDO 2"
"442937.8466;4477121.447;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;JUAN BAUTISTA DE TOLEDO, CALLE, DE;21;205210671;442937.8466:4477121.447; CALLE  DE JUAN BAUTISTA DE TOLEDO 21"
"442965.2911;4477079.781;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;JUAN BAUTISTA DE TOLEDO, CALLE, DE;28;205210672;442965.2911:4477079.781; CALLE  DE JUAN BAUTISTA DE TOLEDO 28"
"443032.6155;4477026.798;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;JUAN BAUTISTA DE TOLEDO, CALLE, DE;36;205210656;443032.6155:4477026.798; CALLE  DE JUAN BAUTISTA DE TOLEDO 36"
"442926.1834;4477346.243;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;LOPEZ DE HOYOS, CALLE, DE;132;205210637;442926.1834:4477346.243; CALLE  DE LOPEZ DE HOYOS 132"
"443062.3143;4477455.561;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;LOPEZ DE HOYOS, CALLE, DE;154;205210635;443062.3143:4477455.561; CALLE  DE LOPEZ DE HOYOS 154"
"443185.4069;4477561.561;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;LOPEZ DE HOYOS, CALLE, DE;168;205210634;443185.4069:4477561.561; CALLE  DE LOPEZ DE HOYOS 168"
"443273.6847;4477649.6;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;LOPEZ DE HOYOS, CALLE, DE;182;205210633;443273.6847:4477649.6; CALLE  DE LOPEZ DE HOYOS 182"
"443388.739;4477743.409;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;LOPEZ DE HOYOS, CALLE, DE;196;205210630;443388.739:4477743.409; CALLE  DE LOPEZ DE HOYOS 196"
"443561.2407;4477894.216;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;LOPEZ DE HOYOS, CALLE, DE;214;205210632;443561.2407:4477894.216; CALLE  DE LOPEZ DE HOYOS 214"
"442542.6279;4476938.613;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;LUIS CABRERA, CALLE, DE;4;205210639;442542.6279:4476938.613; CALLE  DE LUIS CABRERA 4"
"442622.3188;4476998.281;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;LUIS CABRERA, CALLE, DE;24;205210638;442622.3188:4476998.281; CALLE  DE LUIS CABRERA 24"
"442781.4427;4477136.28;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;LUIS CABRERA, CALLE, DE;31;205210663;442781.4427:4477136.28; CALLE  DE LUIS CABRERA 31"
"442934.1244;4477278.392;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;LUIS CABRERA, CALLE, DE;57;205210665;442934.1244:4477278.392; CALLE  DE LUIS CABRERA 57"
"442846.3466;4477198.836;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;LUIS CABRERA, CALLE, DE;45 B;205210664;442846.3466:4477198.836; CALLE  DE LUIS CABRERA 45 B"
"443446.4586;4477625.769;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;LUIS DE SALAZAR, CALLE, DE;8;205210717;443446.4586:4477625.769; CALLE  DE LUIS DE SALAZAR 8"
"443565.3475;4477621.47;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;LUIS DE SALAZAR, CALLE, DE;12;205210704;443565.3475:4477621.47; CALLE  DE LUIS DE SALAZAR 12"
"443717.1808;4477738.47;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;MARTIN MACHIO, CALLE, DE;1;205210708;443717.1808:4477738.47; CALLE  DE MARTIN MACHIO 1"
"443763.9401;4477625.102;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;MARTIN MACHIO, CALLE, DE;20;205210701;443763.9401:4477625.102; CALLE  DE MARTIN MACHIO 20"
"443824.1253;4477535.102;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;MARTIN MACHIO, CALLE, DE;33;205210700;443824.1253:4477535.102; CALLE  DE MARTIN MACHIO 33"
"442788.2575;4476770.95;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;MATAELPINO, CALLE, DE;2 B;205210605;442788.2575:4476770.95; CALLE  DE MATAELPINO 2 B"
"443157.1244;4477217.3;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;MAURO, CALLE, DE;9;205210691;443157.1244:4477217.3; CALLE  DE MAURO 9"
"443580.7873;4477290.822;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;PADRE CLARET, CALLE, DEL;3;205210694;443580.7873:4477290.822; CALLE  DEL PADRE CLARET 3"
"443615.4031;4477368.269;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;PADRE CLARET, CALLE, DEL;5;205210695;443615.4031:4477368.269; CALLE  DEL PADRE CLARET 5"
"443651.2364;4477538.436;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;PADRE CLARET, CALLE, DEL;8;205210697;443651.2364:4477538.436; CALLE  DEL PADRE CLARET 8"
"443616.7364;4477463.769;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;PADRE CLARET, CALLE, DEL;9;205210696;443616.7364:4477463.769; CALLE  DEL PADRE CLARET 9"
"443687.2963;4477967.772;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;PADRE CLARET, CALLE, DEL;22;205210709;443687.2963:4477967.772; CALLE  DEL PADRE CLARET 22"
"443673.723;4477787.909;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;PADRE CLARET, CALLE, DEL;23;205210626;443673.723:4477787.909; CALLE  DEL PADRE CLARET 23"
"443657.4074;4477915.438;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;PADRE CLARET, CALLE, DEL;S/N;205210723;443657.4074:4477915.438; CALLE  DEL PADRE CLARET S/N"
"443719.6253;4477448.213;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;PADRE CLARET, CALLE, DEL;S/N;205210662;443719.6253:4477448.213; CALLE  DEL PADRE CLARET S/N"
"442704.8131;4476728.243;42772;05  CHAMARTÍN;05-02 PROSPERIDAD;PADRE INDALECIO HERNANDEZ, CALLE, DEL;1;205211125;442704.8131:4476728.243; CALLE  DEL PADRE INDALECIO HERNANDEZ 1"
"442942.4577;4476840.67;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;PADRE XIFRE, CALLE, DEL;5;205210677;442942.4577:4476840.67; CALLE  DEL PADRE XIFRE 5"
"442979.637;4476788.445;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;PADRE XIFRE, CALLE, DEL;S/N;205210606;442979.637:4476788.445; CALLE  DEL PADRE XIFRE S/N"
"443048.6059;4476923.373;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;POETA CLAUDIO RODRIGUEZ, CALLE, DEL;2;205210653;443048.6059:4476923.373; CALLE  DEL POETA CLAUDIO RODRIGUEZ 2"
"442541.3137;4476738.778;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;PRADENA DEL RINCON, CALLE, DE;19;205210730;442541.3137:4476738.778; CALLE  DE PRADENA DEL RINCON 19"
"442438.7807;4476815.951;42863;05  CHAMARTÍN;05-02 PROSPERIDAD;PRINCIPE DE VERGARA, CALLE, DEL;114;205210731;442438.7807:4476815.951; CALLE  DEL PRINCIPE DE VERGARA 114"
"443063.18;4477073.447;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;PUENTEAREAS, CALLE, DE;3;205210658;443063.18:4477073.447; CALLE  DE PUENTEAREAS 3"
"443162.8466;4477140.558;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;PUENTEAREAS, CALLE, DE;10;205210682;443162.8466:4477140.558; CALLE  DE PUENTEAREAS 10"
"443265.518;4477298.617;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;PUENTEAREAS, CALLE, DE;21;205210721;443265.518:4477298.617; CALLE  DE PUENTEAREAS 21"
"442681.133;4476902.281;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;QUINTILIANO, CALLE, DE;13;205210642;442681.133:4476902.281; CALLE  DE QUINTILIANO 13"
"442754.2911;4476822.392;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;QUINTILIANO, CALLE, DE;14;205210651;442754.2911:4476822.392; CALLE  DE QUINTILIANO 14"
"443265.518;4477555.339;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;RAMOS CARRION, CALLE, DE;5;205210727;443265.518:4477555.339; CALLE  DE RAMOS CARRION 5"
"443344.5168;4477521.132;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;RAMOS CARRION, CALLE, DE;11;205210715;443344.5168:4477521.132; CALLE  DE RAMOS CARRION 11"
"443401.1253;4477533.658;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;RAMOS CARRION, CALLE, DE;15;205210716;443401.1253:4477533.658; CALLE  DE RAMOS CARRION 15"
"443545.2407;4477820.216;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;ROBREGORDO, CALLE, DE;3;205210710;443545.2407:4477820.216; CALLE  DE ROBREGORDO 3"
"442989.981;4477343.895;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;ROS DE OLANO, CALLE, DE;5;205210666;442989.981:4477343.895; CALLE  DE ROS DE OLANO 5"
"442533.7912;4476662.402;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;SAN FERNANDO DEL JARAMA, CALLE, DE;3;205210645;442533.7912:4476662.402; CALLE  DE SAN FERNANDO DEL JARAMA 3"
"443439.3501;4477715.187;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;SAN NAZARIO, CALLE, DE;6;205210629;443439.3501:4477715.187; CALLE  DE SAN NAZARIO 6"
"443779.1253;4477447.713;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;SANCHEZ BALDERAS, CALLE, DE;2;205210698;443779.1253:4477447.713; CALLE  DE SANCHEZ BALDERAS 2"
"443164.4069;4477471.895;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA HORTENSIA, CALLE, DE;1;205210687;443164.4069:4477471.895; CALLE  DE SANTA HORTENSIA 1"
"443237.18;4477350.172;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA HORTENSIA, CALLE, DE;13;205210689;443237.18:4477350.172; CALLE  DE SANTA HORTENSIA 13"
"443362.8473;4477277.53;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA HORTENSIA, CALLE, DE;24;205210722;443362.8473:4477277.53; CALLE  DE SANTA HORTENSIA 24"
"443489.8473;4477266.664;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA HORTENSIA, CALLE, DE;33;205210622;443489.8473:4477266.664; CALLE  DE SANTA HORTENSIA 33"
"443727.2364;4477508.436;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA HORTENSIA, CALLE, DE;49;205210702;443727.2364:4477508.436; CALLE  DE SANTA HORTENSIA 49"
"443768.3105;4477307.399;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA HORTENSIA, CALLE, DE;46 B;205210623;443768.3105:4477307.399; CALLE  DE SANTA HORTENSIA 46 B"
"443682.3428;4477288.433;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA HORTENSIA, CALLE, DE;S/N;205210624;443682.3428:4477288.433; CALLE  DE SANTA HORTENSIA S/N"
"443653.1206;4477256.1;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA HORTENSIA, CALLE, DE;S/N;205210625;443653.1206:4477256.1; CALLE  DE SANTA HORTENSIA S/N"
"443806.5327;4477367.436;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA HORTENSIA, CALLE, DE;S/N;205210699;443806.5327:4477367.436; CALLE  DE SANTA HORTENSIA S/N"
"442472.4015;4476752.231;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA MARIA DE LA ALAMEDA, CALLE, DE;0;205210646;442472.4015:4476752.231; CALLE  DE SANTA MARIA DE LA ALAMEDA 0"
"443379.1464;4477417.428;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA RITA, CALLE, DE;9;205210726;443379.1464:4477417.428; CALLE  DE SANTA RITA 9"
"443426.739;4477390.909;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA RITA, CALLE, DE;14;205210693;443426.739:4477390.909; CALLE  DE SANTA RITA 14"
"442758.3188;4476952.447;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;ZABALETA, CALLE, DE;5;205210641;442758.3188:4476952.447; CALLE  DE ZABALETA 5"
"442844.9763;4477038.892;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;ZABALETA, CALLE, DE;0;205210661;442844.9763:4477038.892; CALLE  DE ZABALETA 0"
"443030.8188;4477212.697;42736;05  CHAMARTÍN;05-02 PROSPERIDAD;ZABALETA, CALLE, DE;74;205210668;443030.8188:4477212.697; CALLE  DE ZABALETA 74"
"443384.6152;4478115.41;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;ALFONSO XIII, AVENIDA, DE;31;205310584;443384.6152:4478115.41; AVENIDA  DE ALFONSO XIII 31"
"442491.9624;4477379.561;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;ANDRES SEGOVIA, PLAZA, DE;S/N;205310529;442491.9624:4477379.561; PLAZA  DE ANDRES SEGOVIA S/N"
"443116.4057;4477991.409;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;ATALAYA, CALLE, DE LA;18;205310592;443116.4057:4477991.409; CALLE  DE LA ATALAYA 18"
"442635.3466;4477180.41;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;CARTAGENA, CALLE, DE;160;205310528;442635.3466:4477180.41; CALLE  DE CARTAGENA 160"
"442531.4022;4477267.58;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;CARTAGENA, CALLE, DE;174;205310601;442531.4022:4477267.58; CALLE  DE CARTAGENA 174"
"443176.2575;4478180.132;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;CASTREJON, CALLE, DE;3;205310589;443176.2575:4478180.132; CALLE  DE CASTREJON 3"
"442982.9112;4477963.49;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;CHARCA VERDE, CALLE, DE LA;9;205310595;442982.9112:4477963.49; CALLE  DE LA CHARCA VERDE 9"
"443001.4112;4478053.397;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;CLAVILEÑO, CALLE, DE;5;205310596;443001.4112:4478053.397; CALLE  DE CLAVILEÑO 5"
"442587.6679;4477852.787;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;DOCTOR MARCO CORERA, CALLE, DEL;1;205310549;442587.6679:4477852.787; CALLE  DEL DOCTOR MARCO CORERA 1"
"442594.5779;4477959.64;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;DOCTOR MARCO CORERA, CALLE, DEL;5;205310550;442594.5779:4477959.64; CALLE  DEL DOCTOR MARCO CORERA 5"
"443487.4259;4477986.327;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EMILIO MARIO, CALLE, DE;14;205310585;443487.4259:4477986.327; CALLE  DE EMILIO MARIO 14"
"442725.2946;4477619.21;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;45;205310558;442725.2946:4477619.21; CALLE  DE EUGENIO SALAZAR 45"
"443039.2143;4477528.344;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;FERNANDEZ DE OVIEDO, CALLE, DE;10;205310574;443039.2143:4477528.344; CALLE  DE FERNANDEZ DE OVIEDO 10"
"442994.6291;4477648.339;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;FERNANDEZ DE OVIEDO, CALLE, DE;22;205310536;442994.6291:4477648.339; CALLE  DE FERNANDEZ DE OVIEDO 22"
"443286.6334;4478105.64;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GABRIEL Y GALAN, CALLE, DE;17;205310582;443286.6334:4478105.64; CALLE  DE GABRIEL Y GALAN 17"
"442721.4624;4477491.617;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GARCIA LUNA, CALLE, DE;9;205310563;442721.4624:4477491.617; CALLE  DE GARCIA LUNA 9"
"442954.989;4477541.76;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GARCIA LUNA, CALLE, DE;30;205310565;442954.989:4477541.76; CALLE  DE GARCIA LUNA 30"
"442635.8651;4477262.151;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GENERAL ZABALA, CALLE, DEL;25;205310572;442635.8651:4477262.151; CALLE  DEL GENERAL ZABALA 25"
"443222.8557;4478147.12;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GUERRERO Y MENDOZA, CALLE, DE;61;205310588;443222.8557:4478147.12; CALLE  DE GUERRERO Y MENDOZA 61"
"443308.489;4478015.76;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GUSTAVO FERNANDEZ BALBUENA, CALLE, DE;19;205310581;443308.489:4478015.76; CALLE  DE GUSTAVO FERNANDEZ BALBUENA 19"
"443272.4057;4478178.993;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GUSTAVO FERNANDEZ BALBUENA, CALLE, DE;31;205310599;443272.4057:4478178.993; CALLE  DE GUSTAVO FERNANDEZ BALBUENA 31"
"443130.18;4477755.561;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;JAVIER FERRERO, CALLE, DE;8 B;205310538;443130.18:4477755.561; CALLE  DE JAVIER FERRERO 8 B"
"442530.3466;4477123.392;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;JOSEP PLA, CALLE, DE;4;205310548;442530.3466:4477123.392; CALLE  DE JOSEP PLA 4"
"443462.6296;4478102.772;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;LA PEDRIZA, CALLE, DE;6;205310586;443462.6296:4478102.772; CALLE  DE LA PEDRIZA 6"
"442992.9069;4477421.395;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;LOPEZ DE HOYOS, CALLE, DE;109;205310600;442992.9069:4477421.395; CALLE  DE LOPEZ DE HOYOS 109"
"443230.223;4478000.12;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;LUIS LARRAINZA, CALLE, DE;38;205310591;443230.223:4478000.12; CALLE  DE LUIS LARRAINZA 38"
"442698.3884;4477308.672;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;LUIS VIVES, CALLE, DE;14;205310573;442698.3884:4477308.672; CALLE  DE LUIS VIVES 14"
"442779.2402;4477381.228;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;MALCAMPO, CALLE, DE;6;205310546;442779.2402:4477381.228; CALLE  DE MALCAMPO 6"
"442937.9069;4477451.61;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;MALCAMPO, CALLE, DE;22;205310566;442937.9069:4477451.61; CALLE  DE MALCAMPO 22"
"442821.1847;4477336.117;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;MANTUANO, CALLE, DE;3;205310553;442821.1847:4477336.117; CALLE  DE MANTUANO 3"
"442749.7958;4477454.839;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;MANTUANO, CALLE, DE;20;205310568;442749.7958:4477454.839; CALLE  DE MANTUANO 20"
"442658.1661;4477673.524;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;MANTUANO, CALLE, DE;49;205310559;442658.1661:4477673.524; CALLE  DE MANTUANO 49"
"442908.5365;4477551.339;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;MARCENADO, CALLE, DE;19;205310564;442908.5365:4477551.339; CALLE  DE MARCENADO 19"
"442877.518;4477675.228;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;MARCENADO, CALLE, DE;31;205310556;442877.518:4477675.228; CALLE  DE MARCENADO 31"
"442837.9112;4477884.62;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;MARCENADO, CALLE, DE;50;205310602;442837.9112:4477884.62; CALLE  DE MARCENADO 50"
"442804.1334;4477998.453;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;MARCENADO, CALLE, DE;S/N;205310533;442804.1334:4477998.453; CALLE  DE MARCENADO S/N"
"442815.5735;4477466.117;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;MATILDE DIEZ, CALLE, DE;1;205310567;442815.5735:4477466.117; CALLE  DE MATILDE DIEZ 1"
"443337.5779;4478126.453;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;MOSTOLES, CALLE, DE;16;205310583;443337.5779:4478126.453; CALLE  DE MOSTOLES 16"
"443021.1334;4477892.397;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;NAVALAFUENTE, CALLE, DE;1;205310594;443021.1334:4477892.397; CALLE  DE NAVALAFUENTE 1"
"443159.5779;4477899.12;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;NAVALAFUENTE, CALLE, DE;21;205310593;443159.5779:4477899.12; CALLE  DE NAVALAFUENTE 21"
"443090.5735;4477592.672;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;NIEREMBERG, CALLE, DE;6;205310576;443090.5735:4477592.672; CALLE  DE NIEREMBERG 6"
"443043.4069;4477623.117;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;NIEREMBERG, CALLE, DE;13;205310575;443043.4069:4477623.117; CALLE  DE NIEREMBERG 13"
"442959.7402;4477722.617;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;NIEREMBERG, CALLE, DE;23;205310578;442959.7402:4477722.617; CALLE  DE NIEREMBERG 23"
"443579.5168;4478012.854;42873;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;PADRE CLARET, CALLE, DEL;S/N;205310547;443579.5168:4478012.854; CALLE  DEL PADRE CLARET S/N"
"443186.7587;4477586.8;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;PANTOJA, CALLE, DE;1;205310577;443186.7587:4477586.8; CALLE  DE PANTOJA 1"
"442637.4995;4477385.43;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;PECHUAN, CALLE, DE;15;205310570;442637.4995:4477385.43; CALLE  DE PECHUAN 15"
"443517.3518;4478115.272;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;PEÑOTA, CALLE, DE LA;0;205310587;443517.3518:4478115.272; CALLE  DE LA PEÑOTA 0"
"442707.981;4477768.709;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;PRADILLO, CALLE, DE;0,291666666666667;205310555;442707.981:4477768.709; CALLE  DE PRADILLO 0,291666666666667"
"442853.6847;4477773.506;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;PRADILLO, CALLE, DE;20;205310534;442853.6847:4477773.506; CALLE  DE PRADILLO 20"
"442958.6683;4477789.223;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;PRADILLO, CALLE, DE;30;205310539;442958.6683:4477789.223; CALLE  DE PRADILLO 30"
"443052.2445;4477820.508;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;PRADILLO, CALLE, DE;33;205310540;443052.2445:4477820.508; CALLE  DE PRADILLO 33"
"443255.9112;4477896.342;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;PRADILLO, CALLE, DE;56;205310542;443255.9112:4477896.342; CALLE  DE PRADILLO 56"
"443345.9905;4477938.944;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;PRADILLO, CALLE, DE;66;205310543;443345.9905:4477938.944; CALLE  DE PRADILLO 66"
"442479.178;4477233.567;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;PRINCIPE DE VERGARA, CALLE, DEL;134;205310527;442479.178:4477233.567; CALLE  DEL PRINCIPE DE VERGARA 134"
"442520.7958;4477679.61;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;PRINCIPE DE VERGARA, CALLE, DEL;154;205310531;442520.7958:4477679.61; CALLE  DEL PRINCIPE DE VERGARA 154"
"442546.189;4477946.231;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;PRINCIPE DE VERGARA, CALLE, DEL;206;205310551;442546.189:4477946.231; CALLE  DEL PRINCIPE DE VERGARA 206"
"442552.9112;4478019.12;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;PRINCIPE DE VERGARA, CALLE, DEL;S/N;205310552;442552.9112:4478019.12; CALLE  DEL PRINCIPE DE VERGARA S/N"
"442508.4069;4477545.172;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;PRINCIPE DE VERGARA, CALLE, DEL;S/N;205310530;442508.4069:4477545.172; CALLE  DEL PRINCIPE DE VERGARA S/N"
"442881.3186;4478093.268;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;RAMON Y CAJAL, AVENIDA, DE;4;205310597;442881.3186:4478093.268; AVENIDA  DE RAMON Y CAJAL 4"
"442990.7445;4478127.397;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;RAMON Y CAJAL, AVENIDA, DE;18;205310598;442990.7445:4478127.397; AVENIDA  DE RAMON Y CAJAL 18"
"442631.3223;4478095.909;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;RAMON Y CAJAL, AVENIDA, DE;S/N;205310532;442631.3223:4478095.909; AVENIDA  DE RAMON Y CAJAL S/N"
"443136.689;4478093.953;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;REDRUEÑA, CALLE, DE;S/N;205310590;443136.689:4478093.953; CALLE  DE REDRUEÑA S/N"
"442701.3557;4477840.397;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;SAN ERNESTO, CALLE, DE;10;205310554;442701.3557:4477840.397; CALLE  DE SAN ERNESTO 10"
"442627.3884;4477568.45;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;SANCHEZ PACHECO, CALLE, DE;16;205310535;442627.3884:4477568.45; CALLE  DE SANCHEZ PACHECO 16"
"442837.9624;4477604.228;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;SANCHEZ PACHECO, CALLE, DE;48;205310557;442837.9624:4477604.228; CALLE  DE SANCHEZ PACHECO 48"
"443089.5798;4477683.285;42736;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;SANCHEZ PACHECO, CALLE, DE;61;205310537;443089.5798:4477683.285; CALLE  DE SANCHEZ PACHECO 61"
