TX_CAPA;TX_NOMBRE;Shape_Leng
CICLOCALLES;Calle de la Marroquina;917,7533883
PEATONAL;Avenida de Moratalaz;209,965699
PEATONAL;Avenida del Doctor Garc›a Tapia;99,9772386
CICLOCALLES;Calle de Ledesma;65,60232008
CICLOCALLES;Calle de Ezequiel Solana;45,90490102
CICLOCALLES;Calle de Santurce;465,5286573
CICLOCALLES;Calle de San Lamberto;325,7479501
CICLOCALLES;Calle de Santa Genoveva;648,8291965
CICLOCALLES;Calle de Santa Irene;272,4466344
CICLOCALLES;Calle de San Lamberto;314,1920547
CICLOCALLES;Calle de Santa Genoveva;650,5159246
CICLOCALLES;Calle de Santa Irene;255,0741354
CICLOCALLES;Calle de Sor Mar›a de ?greda;301,4702924
CICLOCALLES;Calle de Ezequiel Solana;728,1304279
CICLOCALLES;Calle del Lago Constanza;159,5540662
CICLOCALLES;Calle de Arriaga;605,6669549
CICLOCALLES;Calle del Lago Constanza;62,69963805
CICLOCALLES;Calle de San Gumersindo;307,7220446
PEATONAL;Calle de Ricardo Sep∑lveda;42,19407555
CICLOCALLES;Calle de Mateo Garc›a;346,897165
CICLOCALLES;Calle de Astorga;133,9673486
CICLOCALLES;Calle de Jos⁄ Mar›a Pereda;276,2829271
CICLOCALLES;Calle de Ricardo Sep∑lveda;100,157446
PEATONAL;;292,497879
CICLOCALLES;Calle de Ledesma;286,1749565
CICLOCALLES;Calle de Carolina Coronado;116,9844472
CICLOCALLES;Paseo de Federico Garc›a Lorca;326,9672065
PEATONAL;Calle de la Fuente Carrantona;90,25994894
CICLOCALLES;Calle de la Hacienda de Pavones;160,2690289
CICLOCALLES;Avenida de Santa Eugenia;165,4753827
CICLOCALLES;Avenida de Santa Eugenia;140,3832574
CICLOCALLES;;131,8917287
PEATONAL;Avenida de Arcentales;232,4034219
PEATONAL;Avenida de Arcentales;173,6315785
CICLOCALLES;Calle de Malmoe;471,715718
CICLOCALLES;Calle de Capri;453,0976635
CICLOCALLES;Calle de San Romﬂn del Valle;172,2738091
CICLOCALLES;Calle de Malmoe;439,8893021
CICLOCALLES;Calle de Fobos;331,5586295
CICLOCALLES;Calle de Oberæn;412,3743735
CICLOCALLES;Calle de Fobos;329,8112729
CICLOCALLES;Calle de Oberæn;409,7033882
PEATONAL;Calle de Molina de Segura;171,2550751
CICLOCALLES;Calle de Luis de Hoyos Sﬂinz;202,3352454
CICLOCALLES;Calle de Luis de Hoyos Sﬂinz;210,912488
PEATONAL;Calle de Jos⁄ Bergam›n;95,37000036
PEATONAL;Calle de Jos⁄ Bergam›n;13,63263136
PEATONAL;Calle de Malmoe;60,52707287
PEATONAL;Calle de Malmoe;15,79533946
CICLOCALLES;Calle de Luis Ruiz;625,1404258
CICLOCALLES;Calle de Villaescusa;995,3571066
CICLOCALLES;Calle de Betancunia;146,8771622
PEATONAL;Avenida de Daroca;19,50708339
PEATONAL;Calle del Fresno;97,87982304
PEATONAL;Calle de Gandhi;15,06712869
CICLOCALLES;Calle de Gandhi;38,67895289
CICLOCALLES;Calle de Luis del Campo;205,6400444
CICLOCALLES;Calle de Luis Ruiz;15,62180144
CICLOCALLES;Calle del R›o Nerviæn;161,3290678
CICLOCALLES;Calle de Gandhi;109,9258093
CICLOCALLES;Calle de Esteban Collantes;131,7991671
PEATONAL;Calle de Esteban Collantes;76,94691096
PEATONAL;Calle de los Hermanos Garc›a Noblejas;157,322281
CICLOCALLES;Calle de Yecla;148,764625
CICLOCALLES;Calle de Zabalza;170,7304191
CICLOCALLES;Calle de Valdecanillas;901,7879139
CICLOCALLES;Calle de Emilio Mu±oz;62,90972799
CICLOCALLES;Calle de Arcos de Jalæn;909,9395675
CICLOCALLES;Calle de Arcos de Jalæn;1100,723843
CICLOCALLES;Calle de Amposta;991,2568159
CICLOCALLES;Calle de Amposta;981,0095099
CICLOCALLES;Calle de la Rep∑blica Eslovaca;446,5444143
CICLOCALLES;Calle de los Aparejadores;234,5693656
CICLOCALLES;Calle de Julio Chellini;180,7105387
PEATONAL;Avenida de Arcentales;136,9201004
PEATONAL;Avenida de Canillejas a Vicﬂlvaro;110,2435681
CICLOCALLES;Calle de la Mamposter›a;205,597411
CICLOCALLES;Avenida de Canillejas a Vicﬂlvaro;80,02834708
CICLOCALLES;Avenida de Guadalajara;1018,579027
CICLOCALLES;Avenida de Niza;1038,105459
CICLOCALLES;Calle de Moreruela;288,7348544
CICLOCALLES;Avenida de los Madro±os;2027,011488
CICLOCALLES;Avenida del Papa Negro;585,9954032
CICLOCALLES;Avenida de Corendelet;1131,217975
CICLOCALLES;Avenida de Corendelet;1141,399843
CICLOCALLES;Avenida de los Madro±os;1994,946038
CICLOCALLES;Avenida del Papa Negro;575,309807
CICLOCALLES;Calle de Ram›rez de Arellano;224,6852154
CICLOCALLES;Calle de Torrecilla del Puerto;281,235345
PEATONAL;Avenida de la Gran V›a de Hortaleza;790,8526262
CICLOCALLES;Calle de Arturo Soria;425,9495454
CICLOCALLES;Calle de Arturo Soria;313,658905
CICLOCALLES;Calle de Albarrac›n;204,4370435
CICLOCALLES;Calle del General Aranaz;1632,522849
CICLOCALLES;Calle de la Marquesa de Torrecilla;168,0490639
CICLOCALLES;Calle de Protasio Gæmez;232,6346732
CICLOCALLES;Calle de El Algabe±o;1469,680423
CICLOCALLES;Calle de Asura;1302,583407
CICLOCALLES;Calle de Mesena;1625,214412
CICLOCALLES;Calle de Mesena;1134,998129
CICLOCALLES;Calle de A±astro;663,8555183
CICLOCALLES;Calle de Gregorio Sﬂnchez Herrﬂez;773,4891313
CICLOCALLES;Camino Viejo de Burgos;821,5020062
CICLOCALLES;Calle de Asura;9,826191353
CICLOCALLES;Calle de Diego Ayllæn;224,6762197
CICLOCALLES;Calle del Duque de Tamames;224,0021428
CICLOCALLES;Calle de Juliﬂn Hernﬂndez;229,7435299
CICLOCALLES;Calle de Rafael Bergam›n;363,9907308
CICLOCALLES;Calle de Sorzano;497,6375867
CICLOCALLES;Calle del Carril del Conde;608,885913
PEATONAL;Calle del Padre Claret;115,5656221
CICLOCALLES;Calle de Asura;86,05712955
CICLOCALLES;Calle del General Aranaz;76,8999033
CICLOCALLES;Calle de la Virgen del Portillo;998,6258886
PEATONAL;Calle del Padre Claret;245,2599221
CICLOCALLES;Calle de Cidamæn;222,5103539
CICLOCALLES;Calle de Lorenzo Solano Tendero;227,1733472
CICLOCALLES;Calle de Manuel del Valle;226,5758655
CICLOCALLES;Calle de Asura;43,20598771
CICLOCALLES;Calle de Asura;469,0485227
CICLOCALLES;Avenida de Corendelet;97,32495056
CICLOCALLES;Calle del General Aranaz;77,14584875
CICLOCALLES;Avenida de los Madro±os;41,86493768
CICLOCALLES;Calle de Agastia;318,546947
CICLOCALLES;Pasaje de Do±a Carlota;144,8591402
CICLOCALLES;Calle de Santa Hortensia;550,3557585
CICLOCALLES;Avenida de Bruselas;782,7451539
CICLOCALLES;Calle de Brescia;77,12309914
PEATONAL;Avenida de Am⁄rica;213,8031292
PEATONAL;Avenida de la Paz;171,4965825
CICLOCALLES;Calle de Brescia;319,3314295
PEATONAL;Calle de Francisco Santos;62,93113677
CICLOCALLES;Calle de Santa Hortensia;327,5526949
PEATONAL;Calle de Valdov›n;125,592596
CICLOCALLES;Calle de Dolores;56,77731113
CICLOCALLES;Calle del Padre Claret;383,3115304
CICLOCALLES;Calle de Gustavo Fernﬂndez Balbuena;130,5505503
CICLOCALLES;Calle de Sﬂnchez Pacheco;547,5994487
PEATONAL;Avenida de la Paz;320,2459675
PEATONAL;Calle de Mart›nez Izquierdo;109,7463919
CICLOCALLES;Calle de Rafael Bergam›n;414,4001342
CICLOCALLES;Calle de Ram›rez de Arellano;502,6198977
CICLOCALLES;Calle de Rafael Bergam›n;429,537556
CICLOCALLES;Calle de Ram›rez de Arellano;247,0795979
PEATONAL;Manzanares;55,52439417
PEATONAL;Manzanares;74,6171728
PEATONAL;Manzanares;38,43643357
CICLOCALLES;Calle de Manuel Uribe;218,695985
CICLOCALLES;Calle del Pintor Ribera;529,9595588
PEATONAL;Calle del Pintor Ribera;30,60183705
CICLOCALLES;Calle de Federico Salmæn;427,9674365
CICLOCALLES;Calle de la Drﬂcena;222,715172
CICLOCALLES;Calle de Santa Mar›a Magdalena;241,2944404
CICLOCALLES;Calle del General Aranaz;222,8395281
CICLOCALLES;Calle de Fernﬂndez Caro;17,23979728
CICLOCALLES;Calle de los Misterios;737,3421197
PEATONAL;Calle del General Aranaz;63,48153267
CICLOCALLES;Calle de Florencio Garc›a;332,0578041
CICLOCALLES;Calle de Boldano;186,7501834
PEATONAL;Calle de Alcalﬂ;124,3350457
CICLOCALLES;Calle de ?ngel Larra;405,9741551
CICLOCALLES;Calle de Vﬂzquez de Mella;421,5972261
CICLOCALLES;Calle de la Virgen de Lluc;1349,846096
PEATONAL;Calle del General Aranaz;252,5552487
CICLOCALLES;Calle de Fernﬂndez Caro;159,9183411
PEATONAL;Calle de Fernﬂndez Caro;62,65428418
CICLOCALLES;Calle de Fernﬂndez Caro;179,7007447
CICLOCALLES;Calle de Fernﬂndez Caro;203,5119069
CICLOCALLES;Calle del Estrecho de Corea;282,9539345
CICLOCALLES;Calle de Fernﬂndez Caro;386,9451058
CICLOCALLES;Calle del Carril del Conde;292,122064
CICLOCALLES;Calle de Puerto de Santa Mar›a;523,5268121
CICLOCALLES;Calle de Calanda;466,2265558
CICLOCALLES;Calle de Canillas;1005,132653
CICLOCALLES;Calle de Montalbos;485,1033363
PEATONAL;Calle de Puerto de Santa Mar›a;1317,796531
CICLOCALLES;Calle de Melisa;86,58942649
CICLOCALLES;Calle de Nuestra Se±ora de la Luz;441,0028102
CICLOCALLES;Calle de Ricardo San Juan;340,3345251
CICLOCALLES;Calle de Ricardo San Juan;322,476022
CICLOCALLES;;131,6748448
CICLOCALLES;Calle de Utrillas;315,4325082
CICLOCALLES;Avenida de la Virgen del Carmen;807,2304188
CICLOCALLES;Carretera de Acceso a la Estaciæn de Hortaleza;733,7261644
CICLOCALLES;Carretera de Acceso a la Estaciæn de Hortaleza;731,0233703
PEATONAL;Avenida de San Luis;313,1014274
CICLOCALLES;Calle de Toscana;109,5613922
CICLOCALLES;Calle de Toscana;122,6384211
CICLOCALLES;Calle de A±astro;675,6148013
CICLOCALLES;Carretera de Acceso a la Estaciæn de Hortaleza;185,0777776
CICLOCALLES;Calle de A±astro;44,14398371
CICLOCALLES;Calle de A±astro;45,17353622
CICLOCALLES;Avenida de la Gran V›a de Hortaleza;440,2929322
CICLOCALLES;Avenida de la Gran V›a de Hortaleza;448,7385042
PEATONAL;Avenida de San Luis;451,2060989
CICLOCALLES;Carretera de Acceso a la Estaciæn de Hortaleza;182,696745
CICLOCALLES;Carretera de Acceso a la Estaciæn de Hortaleza;103,5456205
CICLOCALLES;Calle del Mar de las Antillas;87,74723304
CICLOCALLES;Avenida de la Virgen del Carmen;823,5830765
CICLOCALLES;Calle de Simæn Bol›var;152,0357057
PEATONAL;Carretera de Acceso a la Estaciæn de Hortaleza;244,3881175
CICLOCALLES;;131,974958
CICLOCALLES;Calle del Mar de Aral;356,2836325
CICLOCALLES;Calle de Calasparra;196,0402087
PEATONAL;Parque Pinar de Barajas;245,523691
PEATONAL;Calle de Guadalajara;194,5255385
CICLOCALLES;Avenida del Arroyo del Santo;436,4890728
CICLOCALLES;Avenida del Arroyo del Santo;431,4599817
CICLOCALLES;Calle de Albasanz;1041,390086
CICLOCALLES;Calle del Vizconde de Uzqueta;169,358526
CICLOCALLES;Calle de Iquitos;370,2879162
CICLOCALLES;Calle de Alegr›a de Oria;432,6272978
CICLOCALLES;Calle de Ar⁄valo Lara;595,3273157
CICLOCALLES;Calle de Benamargosa;477,8733391
CICLOCALLES;Calle de Santa Leonor;340,4790702
CICLOCALLES;Calle de Riobamba;137,6110572
PEATONAL;Calle de Alcalﬂ;53,82446502
PEATONAL;Calle de Juan Ignacio Luca de Tena;125,6501857
CICLOCALLES;Calle de Dionisio Inca Yupanqui;695,2712427
PEATONAL;Avenida de Machu Picchu;25,77486465
PEATONAL;Avenida de Machu Picchu;197,5592777
CICLOCALLES;Avenida de Machu Picchu;87,54063256
CICLOCALLES;Avenida de Machu Picchu;86,63240863
PEATONAL;Avenida de Machu Picchu;31,13017161
CICLOCALLES;Calle de Diana;330,7387876
CICLOCALLES;Calle de Nicolasa Gæmez;420,4397772
CICLOCALLES;Calle de Nicolasa Gæmez;421,1514657
CICLOCALLES;Calle de Inocenta de Mesa;282,5324686
CICLOCALLES;Calle del N⁄ctar;614,7596638
CICLOCALLES;;131,5056321
CICLOCALLES;;131,7165306
PEATONAL;Calle de Guadalajara;226,5515599
CICLOCALLES;Calle de la Esfinge;416,4495563
CICLOCALLES;Calle de la Esfinge;416,9655934
CICLOCALLES;Calle de San Venancio;259,7861298
PEATONAL;Plaza de Mora de Rubielos;74,30662786
CICLOCALLES;Calle de Barbastro;113,2272687
CICLOCALLES;Calle de la Esfinge;67,99719
CICLOCALLES;Calle de Fraga;84,88563165
CICLOCALLES;Calle de la Raza;297,0993065
CICLOCALLES;Plaza de Cupido;37,28580706
CICLOCALLES;Calle de la Esfinge;64,40259352
CICLOCALLES;Calle del Conde de las Posadas;325,5833878
CICLOCALLES;Calle de Luis de la Mata;287,6622225
CICLOCALLES;;131,9749753
CICLOCALLES;Calle de Moreruela;94,98222254
PEATONAL;;113,7988519
PEATONAL;;114,4537325
PEATONAL;Avenida de la Paz;15,99770181
CICLOCALLES;Calle de Guadalajara;553,6662606
CICLOCALLES;Calle de Guare±a;547,7653585
CICLOCALLES;Calle de la Vidauba;138,4976548
CICLOCALLES;Calle de la Duquesa de Parcent;170,8288656
CICLOCALLES;Calle de Gando;198,8919651
CICLOCALLES;Calle del General Millﬂn Astray;43,13092665
CICLOCALLES;Calle de El Rompedizo;252,4036223
CICLOCALLES;Calle de la Virgen del Camino;253,7228367
CICLOCALLES;Calle del General Saliquet;684,6888039
CICLOCALLES;Ronda del Tren;652,3728932
CICLOCALLES;Calle de las Rosas de Aravaca;552,5312922
CICLOCALLES;Ronda del Tren;645,3914642
CICLOCALLES;Calle de las Rosas de Aravaca;558,0213624
CICLOCALLES;Calle de Antonio de Cabezæn;1684,149366
CICLOCALLES;Avenida de Burgos;288,600786
CICLOCALLES;Calle del Bamb∑;550,9213657
CICLOCALLES;Avenida de San Luis;1223,445587
CICLOCALLES;Calle de Jos⁄ Bardasano Baos;290,1359291
CICLOCALLES;Avenida de Burgos;472,3508955
CICLOCALLES;Plaza del Duque de Pastrana;55,07494893
CICLOCALLES;Calle de Andorra;110,1255023
CICLOCALLES;Calle de Nﬂpoles;573,679291
CICLOCALLES;Calle de Montesa;62,0536889
CICLOCALLES;Calle de Julio Rey Pastor;183,1925634
CICLOCALLES;Plaza de los Reyes Magos;191,1418723
CICLOCALLES;Calle de Cavanilles;284,1822345
CICLOCALLES;Calle de Garibay;250,5956403
CICLOCALLES;Calle de Abtao;188,4110837
PEATONAL;Avenida de la Paz;263,9012432
CICLOCALLES;Calle de Juan Bravo;102,1700129
CICLOCALLES;Calle de Cuart de Poblet;751,8234786
CICLOCALLES;Parque Cu±a Verde de Latina;248,4141202
CICLOCALLES;Calle de Ricardo Bellver;46,02359344
CICLOCALLES;Calle de la Condesa de Teba;317,1434558
CICLOCALLES;Camino de las Cruces;109,3358788
CICLOCALLES;Camino de las Cruces;223,0286184
CICLOCALLES;Calle de Belzunegui;403,6999249
CICLOCALLES;Plaza de la Parroquia;64,02546806
CICLOCALLES;Calle de Monse±or Oscar Romero;227,0490014
CICLOCALLES;Calle de Jes∑s Castellanos;69,1194627
CICLOCALLES;Paseo de Mu±oz Grandes;43,23258571
CICLOCALLES;Calle de Castrojeriz;305,2892015
CICLOCALLES;Paseo de Mu±oz Grandes;51,12363885
CICLOCALLES;Calle de Ramæn Sﬂinz;144,0954286
CICLOCALLES;Calle de Jabiru;151,1935226
CICLOCALLES;Calle de Argensola;273,9159049
CICLOCALLES;Calle del Conde Duque;153,9788138
CICLOCALLES;Calle de Pe±a Ambote;345,3050624
CICLOCALLES;Avenida de Santa Eugenia;720,2475634
CICLOCALLES;Avenida de Santa Eugenia;757,7202087
CICLOCALLES;Calle de Fuentespina;484,2735585
CICLOCALLES;Calle de Sierra Elvira;377,0709127
CICLOCALLES;Calle de la Concordia;29,20446747
CICLOCALLES;Calle del Monte Olivetti;368,9479921
CICLOCALLES;Calle de Alfonso XIII;230,8991609
CICLOCALLES;Calle de Santa Marta;239,2240071
CICLOCALLES;Calle de Pico Moncayo;142,6560911
CICLOCALLES;Calle del Discæbolo;73,80548221
CICLOCALLES;Calle de Guti⁄rrez Canales;310,6308017
CICLOCALLES;Calle de Torre Arias;195,2375904
CICLOCALLES;Calle de Valderrobres;207,2854918
CICLOCALLES;Calle de Villaescusa;655,3581284
CICLOCALLES;Calle de Villasilos;320,6150794
CICLOCALLES;Calle de Pobladura del Valle;87,92570638
CICLOCALLES;Calle de Alberique;623,2561553
CICLOCALLES;Calle de Alberique;240,6536983
CICLOCALLES;Calle de Albaida;761,0147136
CICLOCALLES;Calle de Julio Chellini;411,0626938
CICLOCALLES;Calle de Alberique;380,4928719
CICLOCALLES;Calle de Julio Chellini;478,1415101
CICLOCALLES;Calle de Albaida;715,8888096
CICLOCALLES;Calle de los Aparejadores;43,47281968
CICLOCALLES;Calle de Julio Chellini;137,6481633
CICLOCALLES;Calle de Gregorio Læpez Madera;369,7038942
CICLOCALLES;Calle de Gregorio Læpez Madera;371,1949538
CICLOCALLES;Calle de los Aparejadores;88,89822031
CICLOCALLES;Calle de los Pintores;106,7181423
CICLOCALLES;Calle de los Delineantes;188,5753041
CICLOCALLES;Calle de Miami;733,426216
CICLOCALLES;;131,5465937
CICLOCALLES;Calle de los Hermanos Garc›a Noblejas;49,60549896
CICLOCALLES;Calle de Orense;144,4322438
CICLOCALLES;Calle de Carlos Rubio;97,06491596
CICLOCALLES;Calle de Almansa;388,3071095
CICLOCALLES;Calle de San Raimundo;20,31857158
CICLOCALLES;Calle del Pez Austral;357,6787324
CICLOCALLES;Calle de la Estrella Polar;268,643981
CICLOCALLES;Calle de Juan Esplandiu;247,9284657
CICLOCALLES;Calle de Juan Esplandiu;87,93822105
CICLOCALLES;Calle de Ambræs;302,2545275
CICLOCALLES;Calle de Palas de Rey;1502,194685
CICLOCALLES;Calle de Bocﬂngel;166,4587087
CICLOCALLES;Calle de Ramæn de Aguinaga;91,15036605
CICLOCALLES;Paseo del Marqu⁄s de Zafra;44,52693429
CICLOCALLES;Calle de las Islas Jarvi;218,9125347
CICLOCALLES;Calle de la Isla de Java;209,8035869
CICLOCALLES;Calle de Nuestra Se±ora de Valverde;54,45434457
CICLOCALLES;Calle de las Islas Bermudas;241,7031039
CICLOCALLES;Calle de Aurelio Gonzﬂlez de Gregorio;43,49089209
CICLOCALLES;Callejæn de Dæmine;152,3905558
CICLOCALLES;Calle de la Isla de Mindanao;62,9935751
CICLOCALLES;Calle de las Peon›as;420,07819
CICLOCALLES;Calle de las Peon›as;436,5733405
CICLOCALLES;Calle de Enrique de Prada;256,8698598
CICLOCALLES;Calle de Hilario Pe±asco;76,8234181
CICLOCALLES;Calle de Guadalajara;257,0251314
CICLOCALLES;Calle de Jos⁄ Mar›a Fernﬂndez Lanseros;138,1456819
CICLOCALLES;Calle de Raquel M⁄ller;136,5191707
CICLOCALLES;Calle del Apæstol Santiago;66,31786443
CICLOCALLES;Avenida de Daroca;180,5109259
CICLOCALLES;Avenida de Daroca;132,2361494
CICLOCALLES;Calle de Portugalete;152,1066233
CICLOCALLES;Calle de Tirajana;103,0700029
CICLOCALLES;Calle de Valleguerra;143,8087196
CICLOCALLES;Calle de Alcalﬂ;84,09482858
CICLOCALLES;Calle de Cipriano Sancho;119,7208085
CICLOCALLES;Calle de Alcalﬂ;31,86397474
CICLOCALLES;Calle de Benidorm;235,8559637
PEATONAL;Calle de los Hermanos Gæmez;30,13998085
CICLOCALLES;Calle de Pablo Lafargue;213,1753892
CICLOCALLES;Calle de Mar›a Teresa Sﬂenz de Heredia;100,5373654
CICLOCALLES;Calle de Santa Genoveva;79,99688224
CICLOCALLES;Calle de Balbina Valverde;149,9417638
CICLOCALLES;Calle del Nerviæn;194,9100421
CICLOCALLES;Calle del Tambre;416,9677952
CICLOCALLES;Calle del Darro;35,00415107
CICLOCALLES;Calle de Francisco de As›s M⁄ndez Casariego;193,9716631
CICLOCALLES;Calle de San Julio;161,2639735
CICLOCALLES;Calle de Durango;152,2630956
CICLOCALLES;Calle de Gallarza;99,26090392
CICLOCALLES;Calle de Las Caleras;243,7618046
CICLOCALLES;Calle de Mar›a Francisca;85,39626924
CICLOCALLES;Calle de Cartagena;140,2727151
CICLOCALLES;Calle de Gustavo Fernﬂndez Balbuena;173,2433375
CICLOCALLES;Calle del Sauce;168,0312368
CICLOCALLES;Calle de ?ngel Hernﬂndez;69,07607996
CICLOCALLES;Calle de Mart›n Machio;43,9572771
CICLOCALLES;Calle de Torpedero Tucumﬂn;335,6568669
CICLOCALLES;Calle de Romero Giræn;427,2887811
CICLOCALLES;Calle de Juan Ramæn Jim⁄nez;51,80850385
PEATONAL;Calle de A±astro;19,5637302
PEATONAL;Avenida de la Gran V›a de Hortaleza;96,51354389
CICLOCALLES;Calle de Alcorisa;336,3395596
CICLOCALLES;Avenida de Machu Picchu;192,4898626
CICLOCALLES;Avenida de Machu Picchu;67,71511755
CICLOCALLES;Calle de Ramæn Power;981,0212288
CICLOCALLES;Calle de la Villa de Pons;127,5296415
CICLOCALLES;Calle de Est›baliz;18,08147503
CICLOCALLES;Calle de ?ngel Luis de la Herrﬂn;192,2412458
CICLOCALLES;;198,7705764
CICLOCALLES;Calle de Jos⁄ Mar›a Morelos;106,6915424
CICLOCALLES;Calle de Læpez de Hoyos;56,58382868
CICLOCALLES;Calle de Andr⁄s Obispo;242,7611549
CICLOCALLES;Calle Manzanar;122,9854368
CICLOCALLES;Calle de la Villa de Churriana;266,7782308
CICLOCALLES;Plaza de Manuel Rodrigo;120,1099449
CICLOCALLES;Paseo de los Melancælicos;279,7718947
CICLOCALLES;Calle de Bercial;90,96807779
CICLOCALLES;Paseo de los Melancælicos;81,8744748
CICLOCALLES;Paseo de los Olmos;160,3882666
CICLOCALLES;Calle del Concejal Benito Mart›n Lozano;278,2163375
CICLOCALLES;Calle de Las Cigarreras;131,0214229
CICLOCALLES;Calle de la Ribera de Curtidores;80,76545883
CICLOCALLES;Calle de Miguel Servet;285,9830027
CICLOCALLES;Calle de Sombrerer›a;206,8346033
CICLOCALLES;Calle del Doctor Fourquet;170,9910898
CICLOCALLES;Calle de Argumosa;47,50433418
CICLOCALLES;Calle de Jos⁄ Antonio de Armona;321,5360421
CICLOCALLES;Calle de Mallorca;120,7591607
CICLOCALLES;Calle de Murcia;386,4796102
CICLOCALLES;Paseo de Santa Mar›a de la Cabeza;75,70931952
CICLOCALLES;Paseo de la Esperanza;78,96565421
CICLOCALLES;Calle de Sebastiﬂn Elcano;81,32594692
CICLOCALLES;Calle del Marqu⁄s de Toca;116,7008885
CICLOCALLES;Calle de Ventura de la Vega;194,8324961
CICLOCALLES;Calle de la Cooperativa El⁄ctrica;335,9914879
CICLOCALLES;Calle de la Cooperativa El⁄ctrica;342,8371134
CICLOCALLES;Calle de Esteban Carros;169,7059291
CICLOCALLES;Calle del Padre Llanos;92,69643162
CICLOCALLES;Ronda Sur;338,5369441
CICLOCALLES;Calle de los Barrios;576,8507981
CICLOCALLES;Calle de Martos;183,6725736
CICLOCALLES;Calle de Villacarrillo;202,2741205
CICLOCALLES;Calle de Cazorla;370,0487027
CICLOCALLES;Calle de la Serena;42,10049914
CICLOCALLES;Calle de la Campi±a;377,2279316
CICLOCALLES;Calle de la Serena;37,24751431
CICLOCALLES;Calle del Puerto de Balbarﬂn;129,5006295
CICLOCALLES;Calle del Doctor Sﬂnchez;121,490026
CICLOCALLES;Avenida del Parque de Palomeras Bajas;946,8282803
CICLOCALLES;Calle de Mejorana;457,9043811
CICLOCALLES;Calle de Avelino Fernﬂndez de la Poza;265,7239967
CICLOCALLES;Calle de Mejorana;193,4086302
CICLOCALLES;Calle del Convenio;183,4502325
CICLOCALLES;Calle del Pintor Sorolla;138,9680077
CICLOCALLES;Calle de Manuel Maroto;410,7481821
CICLOCALLES;Calle del Pﬂrroco Don Emilio Franco;270,2644785
CICLOCALLES;Calle de Gregorio Sﬂnchez Herrﬂez;109,9102235
CICLOCALLES;Calle de Tomﬂs Esteban;123,5353698
CICLOCALLES;Calle de Melqu›ades Biencinto;355,8448206
CICLOCALLES;Calle de Antonia Calas;111,9753041
CICLOCALLES;Calle del Cerro Negro;95,88049425
CICLOCALLES;Calle del Cristo de Lepanto;124,6806952
CICLOCALLES;Calle de Mariano Vela;558,9245369
CICLOCALLES;Calle de Primitiva Ga±ﬂn;282,9011843
CICLOCALLES;Calle de Enrique Fuentes;42,55902111
CICLOCALLES;Calle de Madridejos;391,0901453
CICLOCALLES;Calle de San Casimiro;90,05994621
CICLOCALLES;Calle de Manuel Noya;212,1323426
CICLOCALLES;Calle del Amor Hermoso;103,6338882
CICLOCALLES;Calle de Mirasierra;371,7333036
CICLOCALLES;Calle de la Cuesta;117,6292064
CICLOCALLES;Calle de Manuel Noya;166,3916043
CICLOCALLES;Calle de las Escuelas;205,7801939
CICLOCALLES;Calle de Alicante;119,3726358
CICLOCALLES;Calle del Hierro;119,2581547
CICLOCALLES;Calle del Granito;252,3722406
CICLOCALLES;Calle del Cobre;84,94304557
PEATONAL;Calle de los Embajadores;119,7572939
CICLOCALLES;Calle de Turmalina;76,21864702
CICLOCALLES;Calle de Tomﬂs Bretæn;222,2983185
CICLOCALLES;Calle del Sacramento;205,4281274
CICLOCALLES;Calle de San Justo;147,0258886
CICLOCALLES;Calle de Delicias;94,22230328
CICLOCALLES;Calle de Bustamante;373,6160715
CICLOCALLES;Estaciæn de Delicias;219,9729367
CICLOCALLES;Calle de la Magdalena;307,8689871
CICLOCALLES;Plaza de Jacinto Benavente;79,43597787
CICLOCALLES;Calle de Clara Campoamor;169,781944
CICLOCALLES;Calle de Francisco Garc›a;172,4733288
CICLOCALLES;Calle de ?lvarez Abellﬂn;314,4252564
CICLOCALLES;Calle del Jilguero;118,9388507
CICLOCALLES;Calle del Pel›cano;377,0129793
CICLOCALLES;Avenida de Abrantes;332,1698281
CICLOCALLES;Calle de Braganza;123,0223899
CICLOCALLES;Calle de la Parra;458,3059226
CICLOCALLES;Calle del Doctor Espina;380,9926464
CICLOCALLES;Calle de Ferreira;89,35715954
CICLOCALLES;Calle de Castro de Oro;108,4372119
CICLOCALLES;Calle de Luisa Mu±oz;114,0031919
CICLOCALLES;Calle del Cuclillo;58,40317795
CICLOCALLES;Calle de la Oca;49,10769201
CICLOCALLES;Calle de Zaida;93,66641712
CICLOCALLES;Calle del Pinzæn;632,6257574
CICLOCALLES;Calle de Blasa P⁄rez;128,79881
CICLOCALLES;Calle de Eurico;143,339172
CICLOCALLES;Calle de Rascæn;113,2332447
CICLOCALLES;Calle de Witiza;225,7529617
CICLOCALLES;Calle de Atanagildo;78,55281329
CICLOCALLES;Calle de Gundemaro;75,13102164
CICLOCALLES;Calle de Santa Catalina de Laboure;172,8162603
CICLOCALLES;Calle de Tinam∑s;273,1118604
CICLOCALLES;Calle de Mercedes Arteaga;228,9847348
CICLOCALLES;Calle de Antonio Gonzﬂlez Porras;176,1244467
CICLOCALLES;Calle de Guadalete;202,9236219
CICLOCALLES;Paseo de Santa Mar›a de la Cabeza;100,5913026
CICLOCALLES;Calle de Baleares;27,50014172
CICLOCALLES;Calle de Antonio Corpas;194,0298554
CICLOCALLES;Calle de Juan P⁄rez Almeida;94,42716126
